ObjectID,TRPDClassification,Park,City,TrailSurface,Width_ft,Summer_Type,Winter_Type,Plowed,Name_OfficialSummer_Primary,Shape_Length
29586,Park Trail,Hyland,Bloomington,Mowed,12.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,291.197559475295
29588,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,,,29.553173246737
29589,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,43.9106152726644
29590,Park Trail,Hyland,Bloomington,Mowed,15.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,144.110229402512
29592,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,307.376869997316
29593,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,269.581636384463
29596,Park Trail,Hyland,Bloomington,Concrete,12.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,30.6335583755578
29598,Park Trail,Hyland,Bloomington,Woodchip,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,250.27043997837
29601,Park Trail,Hyland,Bloomington,Snow Only,10.0,"Paved Hike, Bike, Dog (On-Leash)",Cross-country Skate/Classic,,,117.185080957058
29602,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,55.197915995196
29603,Park Trail,Hyland,Bloomington,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,,,57.1384622192308
29604,Park Trail,Hyland,Bloomington,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,,,42.2990998190446
29605,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,40.3875594650181
29606,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,,,110.982911069414
29607,Park Trail,Hyland,Bloomington,Mowed,12.0,,Cross-country Skate/Classic,,,56.9429015544559
29608,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,63.397421833277
29609,Park Trail,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,108.619711989701
29610,Park Trail,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",,,76.3812404397917
29611,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lake Trail,81.5548012189879
29612,Park Trail,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,12.1256356087922
29613,Park Trail,Hyland,Bloomington,Snow Only,12.0,,"Cross-country Skate/Classic, Lit",,Lake Trail,71.6437067850239
29834,Park Trail,Murphy-Hanrehan,Credit River Twp.,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,455.444729960895
29835,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,236.296149445531
29836,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,127.378707504398
29837,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,155.655004039354
29838,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,28.7785055805437
29839,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,24.3786754179023
29840,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,37.7064975377301
29841,Park Trail,Murphy-Hanrehan,Credit River Twp.,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,61.698774860941
29842,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,65.3551234869109
29843,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,43.2066575924858
29844,Park Trail,Murphy-Hanrehan,Credit River Twp.,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,72.2580277248007
29845,Park Trail,Baker,Medina,Snow Only,,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,51.1006279469228
30250,Regional Trail,Crow-Hassan,Hanover,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Lake Independence Regional Trail,181.526713624212
30262,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,36.0196242933953
30263,Park Trail,Carver,Laketown Twp.,Gravel,12.0,"Paved Hike, Bike, Dog (On-Leash)",,,,59.6377495181427
30267,Park Trail,Murphy-Hanrehan,Burnsville,Snow Only,14.0,"Unpaved Hike, Dog (On-Leash)",Bypass,,,255.610056959781
30668,Park Trail,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Bypass,,,204.194216573331
30670,Regional Trail,Not In Park,Plymouth,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Medicine Lake Regional Trail,768.355275998977
31482,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,,,24.595302897211
31483,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,,,27.1186045165513
31882,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,16.8988482346347
31883,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,11.4508929269034
31884,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,45.2325159265937
31885,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,120.359857346717
31892,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,19.0194853954275
31893,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,30.5941883487879
31894,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,31.7342388131234
31914,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,40.8262586182635
31916,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,22.6235082251405
31917,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,22.4962855905343
31918,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,116.177347522068
31924,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,74.812949830323
31926,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,21.7930223880362
31927,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,43.8413358069179
31930,Park Trail,Cedar Lake Farm,Helena Twp.,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,43.5226741328136
31931,Park Trail,Cedar Lake Farm,Helena Twp.,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,28.0087778566436
31935,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,51.5021318087956
31940,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,47.4608007939077
31941,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,64.7315744493016
31943,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,45.4621454646654
31946,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,26.0209795219847
31948,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,32.7755684302853
31950,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,8.05508373375888
31955,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,49.9051952649804
31959,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,34.0935594975305
31960,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,64.1697653253144
31961,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,27.8461944729808
31963,Park Trail,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,62.9173822479299
31966,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,288.543234490009
31974,Park Trail,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,109.71961830753
31975,Park Trail,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,76.8343699707925
31976,Park Trail,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,44.8120940934981
31977,Park Trail,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,23.0466549406114
31978,Park Trail,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,20.2234064754927
31980,Park Trail,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",,,82.9862440149801
31986,Park Trail,Sochacki,Golden Valley,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,573.89764953291
31990,Park Trail,Sochacki,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,739.50999529097
31991,Park Trail,Hyland,Bloomington,Mowed,12.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,266.294323158878
31994,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,75.5000700531374
31995,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,9.11957597742763
31996,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,9.00060959129759
31997,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,7.84862191438663
31999,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,8.7526628968624
32000,Park Trail,Sochacki,Robbinsdale,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,30.7783172025471
32002,Park Trail,Bryant,Eden Prairie,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,44.5320297813306
32003,Regional Trail,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,80.3374235493741
32004,Regional Trail,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,81.1883468820562
32006,Park Trail,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,,,14.1916374201316
32014,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,1491.07244357195
32018,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,2296.65711417665
32021,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",,,218.416032046843
32025,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",,,156.211381337524
32049,Park Trail,Elm Creek,Champlin,Boardwalk,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",,,16.5508295660411
32391,Park Trail,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,334.405892860832
32392,Park Trail,Hyland,Bloomington,Mowed,15.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,169.326969483872
32399,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,1480.62608598976
32411,Regional Trail,Not In Park,Fort Snelling (unorg.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,1106.5337991205
32412,Regional Trail,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,1138.12734170917
32413,Regional Trail,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,122.5772221088
32414,Regional Trail,Not In Park,Robbinsdale,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,407.8008775515
32416,Regional Trail,Not In Park,Robbinsdale,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,226.157487109437
32418,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,91.4245026523259
32419,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,294.313846328685
32420,Regional Trail,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,10.1125291561367
32421,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,16.8158292455023
32422,Regional Trail,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,5.87184225435972
32423,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,119.560363526834
32424,Regional Trail,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,11.7908900878021
32425,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,111.787669865864
32426,Regional Trail,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,9.0759767501236
32427,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,62.3850483463559
32428,Regional Trail,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,16.3175268404114
32429,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,119.336483437522
32430,Regional Trail,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,17.5774724619785
32431,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,83.5461468086287
32432,Regional Trail,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,9.88990872789317
32433,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,54.9908854049752
32434,Regional Trail,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,7.38595187510343
32442,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,5.72248000963922
32443,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,13.4259640625429
32444,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,15.6027235816682
32445,Regional Trail,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,84.2017664080731
32446,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,13.6241078106218
32447,Regional Trail,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,229.817771971681
32448,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,22.31997303104
32449,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,12.9615354152703
32450,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,14.2219852366478
32451,Regional Trail,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,173.358426126234
32452,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,27.5478189071059
32453,Regional Trail,Not In Park,Richfield,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,53.6339434704645
32454,Regional Trail,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,17.1719312496737
32455,Regional Trail,Not In Park,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,14.8452529945817
32456,Regional Trail,Not In Park,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,211.776394470127
32457,Regional Trail,Not In Park,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,51.881105474323
32458,Regional Trail,Not In Park,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,381.369713414759
32459,Regional Trail,Not In Park,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,13.5071224078436
32460,Regional Trail,Not In Park,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,374.947950894255
32461,Regional Trail,Not In Park,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,18.0122220625812
32462,Regional Trail,Not In Park,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,393.012692501066
32463,Regional Trail,Not In Park,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,14.7989124718726
32464,Regional Trail,Not In Park,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,31.8563403673655
32473,Regional Trail,Not In Park,Crystal,Crosswalk,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,1353.91338235972
32474,Regional Trail,Not In Park,Brooklyn Park,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Crystal Lake Regional Trail,146.024724376831
32835,Regional Trail,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,653.675894483846
32836,Regional Trail,Not In Park,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,844.69958299542
32838,Park Trail,French,Plymouth,Mowed,6.0,"Unpaved Hike, Dog (On-Leash)",,,,28.9713647915236
32839,Park Trail,French,Plymouth,Mowed,,"Unpaved Hike, Dog (On-Leash)",,,,53.6056737021047
32840,Park Trail,French,Plymouth,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Snowshoe, Lit",,Lagoon Trail,185.394209908055
32841,Park Trail,French,Plymouth,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Snowshoe, Lit",,Lagoon Trail,176.855540217996
33241,Regional Trail,Not In Park,Hanover,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Lake Independence Regional Trail,1342.24375250649
33243,Regional Trail,Baker,Hanover,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,34.5947129250185
33644,Park Trail,Cleary,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",,,53.4051570817306
35665,Park Trail,Lake Rebecca,Independence,Gravel,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",,,1064.84670994706
35666,Park Trail,Lake Rebecca,Independence,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,3627.76358071119
35668,Park Trail,Lake Rebecca,Independence,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,4202.38311914453
35669,Park Trail,Lake Rebecca,Independence,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,3136.63357380714
