ObjectID,TRPDClassification,Park,City,County,TrailSurface,Width_ft,DataGrade,DataSource,GlobalID,created_date,last_edited_date,MapWebWinter,MapWebSummer,Summer_Type,Winter_Type,Plowed,Name_OfficialSummer_Primary,Name_OfficialWinter_Primary,Shape_Length
56348,Regional Trail,Not In Park,Minnetonka,Hennepin,Bituminous,10,High Mapping,GPS Collection,{D7A17101-29ED-43C7-85F9-3EB7CD9A4EC5},2022/09/01 16:51:56+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,126.895755354814
56350,Regional Trail,Not In Park,Minnetonka,Hennepin,Tunnel,10,High Mapping,GPS Collection,{ABA62457-17EC-40C5-93E9-E4F4A3E7965F},2022/09/01 18:29:59+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,5.92529703633702
56351,Regional Trail,Not In Park,Minnetonka,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{0FAA11D5-DE6B-4A96-9691-9807DE4A1D1B},2022/09/01 18:36:04+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,385.5816970287
56748,Regional Trail,Not In Park,Richfield,Hennepin,Bituminous,10,Low Survey,Total Station Survey,{8A1A9C57-05DD-4DCD-99B8-28BFF0A1032A},2022/09/01 20:35:40+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,Nokomis - Minnesota River Regional Trail,671.493544548532
56749,Regional Trail,Not In Park,Richfield,Hennepin,Bituminous,10,Low Survey,Total Station Survey,{2DF586E1-5C38-4F1D-874F-74327DD5A8CA},2022/09/01 20:46:33+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,Nokomis - Minnesota River Regional Trail,192.687670046377
57149,Regional Trail,Not In Park,Edina,Hennepin,Tunnel,10,Low Mapping,GPS Collection,{91E0A975-4631-409A-BC6F-FABCFED2BF01},2022/09/02 13:53:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,51.0347672996536
57154,Park Trail,Not In Park,Medina,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{7292A599-D75A-4F60-96CB-F41708C98632},2022/09/02 20:19:42+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,18.3513741292063
57160,Park Trail,Not In Park,Medina,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{DCFCC4B3-3D0B-44C9-AE0D-C11DCE23EE3F},2022/09/02 21:06:04+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,19.9746162325118
57550,Regional Trail,Not In Park,Richfield,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{07923E53-1CA6-4FD3-B92D-8FC56F29EE39},2022/09/02 15:15:07+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,3178.59208039028
57551,Regional Trail,Not In Park,Edina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{12177334-E044-40FE-8E7F-AC7DE2AEF28E},2022/09/02 15:15:07+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,1415.51875961989
57552,Regional Trail,Not In Park,Richfield,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{FA42AAA4-7BAB-4AA3-80D8-0FB27B481A00},2022/09/02 15:15:07+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,2162.56820410092
57553,Regional Trail,Not In Park,Richfield,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{EE16A6EE-21F7-4459-B9D6-E6E424B281E7},2022/09/02 15:15:07+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,489.924533651223
57554,Park Trail,Baker,Medina,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{901EB595-FB7D-40FB-B64D-B801EF42B269},2022/09/06 15:57:35+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.4403554753169
57559,Park Trail,Not In Park,Medina,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{8D83737D-0BA3-42EC-BCAD-A0BCB5B403C6},2022/09/06 16:31:09+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,30.809181662972
57560,Park Trail,Not In Park,Medina,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{49B97779-AB9F-472E-BF69-05B004C804CF},2022/09/06 16:31:09+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.6080296260174
57565,Park Trail,Not In Park,Shorewood,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{61C9A610-9CE6-4DD4-A967-41F34CAB13AC},2022/09/06 17:28:46+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,9.83681921104485
57566,Park Trail,Lake Minnetonka,Minnetrista,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{558B73A0-54F3-4E00-A694-F2A3EE63627F},2022/09/06 17:38:27+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,11.997862218131
57567,Park Trail,Lake Minnetonka,Minnetrista,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{911CFBDB-008A-4386-9E2F-30FC52A8BE52},2022/09/06 17:38:27+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,11.9912316487934
57569,Park Trail,Lake Rebecca,Greenfield,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{58CF84F7-4E76-4498-8DD4-074E10B31B45},2022/09/06 17:54:02+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.7241610946764
57570,Park Trail,Lake Rebecca,Greenfield,Hennepin,Bituminous,8,Low Mapping,GPS Collection,{9FC5E4C6-00F3-4F58-A220-5B8299700F8B},2022/09/06 19:11:50+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,3.30673592665018
57571,Park Trail,Lake Rebecca,Greenfield,Hennepin,Bituminous,8,Intermediate Mapping,Aerial Based HUD,{60415DD6-29F4-489E-810F-14905FA249D2},2022/09/06 19:17:41+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,10.020135168993
57572,Park Trail,Lake Rebecca,Greenfield,Hennepin,Bituminous,8,Intermediate Mapping,Aerial Based HUD,{B418121E-1DCD-4439-BB7D-16B7E2231E2E},2022/09/06 19:17:41+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,7.25793510526334
57576,Park Trail,Bryant,Eden Prairie,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{DD411CA3-1C5E-425A-8A57-B40786EFF1D9},2022/09/06 19:42:26+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,11.0224386431524
57577,Park Trail,Carver,Victoria,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{DA43FB33-4852-4317-B3A8-9935BBA333D4},2022/09/06 19:49:46+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,10.8227011577776
57578,Park Trail,Carver,Victoria,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{A3DDD5FA-4429-4B79-AA37-8AC2BA445535},2022/09/06 20:12:40+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,31.124053645592
57579,Park Trail,Carver,Victoria,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{6D9CBB99-FF7F-45F9-9FD9-9B4835636653},2022/09/06 20:12:40+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.2396588060195
57581,Park Trail,Carver,Laketown Twp.,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{E05B4EAA-5202-43B6-A8F9-7E25E7A810CC},2022/09/06 20:15:50+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,26.8221036859607
57582,Park Trail,Carver,Laketown Twp.,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{29326A6E-7DC9-402D-A8C5-91EF4400451E},2022/09/06 20:18:19+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,8.9600793003705
57585,Park Trail,Carver,Laketown Twp.,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{7D5A7871-E5FC-4BC9-BC7A-744C6ACA72E2},2022/09/06 20:18:55+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,31.9840391998264
57586,Park Trail,Carver,Laketown Twp.,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{DD992B9F-176F-42C9-BBF7-CC7F08EE4AB7},2022/09/06 20:20:47+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,8.96035075223749
57589,Park Trail,Carver,Laketown Twp.,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{0E739F9F-E23E-44A9-966C-088C9714DF50},2022/09/06 20:20:47+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.4195411852706
57590,Park Trail,Carver,Victoria,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{4B8CC469-8906-4DA0-92BD-3DC1371F8C38},2022/09/06 20:31:49+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,13.7855575090199
57591,Park Trail,Carver,Laketown Twp.,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{1D4B559E-2DD3-4661-9D21-8C6414CFC8AD},2022/09/06 20:33:49+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,5.83029144035833
57592,Park Trail,Carver,Laketown Twp.,Carver,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{2536D5FC-ADF3-4DCA-91A4-E244B81D8827},2022/09/06 20:33:49+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,7.81988489992742
57593,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{17D38AAA-BDDD-4F5F-B317-F7D3F2256878},2022/09/07 16:24:41+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.3383177117292
57594,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{51BC0C01-C842-49F5-B30B-A5F4D6953C45},2022/09/07 16:24:41+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,27.251113130017
57596,Park Trail,Cedar Lake Farm,Helena Twp.,Scott,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{9BAB4B78-E841-475B-916B-2E2A8CF7C704},2022/09/07 16:28:59+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,32.9118855627855
57599,Park Trail,Eagle,Maple Grove,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{CF6EC550-FF28-4BDB-BB40-0E24B31E071A},2022/09/07 16:43:48+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,31.3939364190503
57601,Park Trail,Eagle,Maple Grove,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{A2D5ECBE-4C0D-4163-AE76-46FC695F9491},2022/09/07 16:43:48+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.4660123052729
57602,Park Trail,Fish,Maple Grove,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{1163F17E-BFAE-495B-ACCC-CE4F575954C7},2022/09/07 16:48:48+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,22.0038790273985
57619,Park Trail,Not In Park,Plymouth,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{FB05D9A9-A773-4F96-91AA-75217D3F825C},2022/09/07 17:11:36+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,17.6947850311535
57622,Park Trail,Hyland,Bloomington,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{594E4ED1-DBCC-4844-ABB0-59AAD5DA7270},2022/09/07 17:53:21+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,37.990430699799
57624,Park Trail,Hyland,Bloomington,Hennepin,Dock/Pier,,,,{5E8FD7D4-C80E-4845-94BA-A9619A684E11},2022/09/07 17:53:21+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,2.02221518378447
57625,Park Trail,Hyland,Bloomington,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{BD487D9C-3F38-4CBC-9F66-65CA40C86D1F},2022/09/07 17:55:11+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.6154441730481
57626,Park Trail,Hyland,Bloomington,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{3CEF42D5-F2EA-464A-B389-208EFDFB8472},2022/09/07 17:55:11+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,28.1612080681672
57628,Park Trail,Hyland,Bloomington,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{DC33A912-7584-4829-8D87-513C7FB34D6C},2022/09/07 17:55:11+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,18.2493775851863
57629,Park Trail,Murphy-Hanrehan,Credit River Twp.,Scott,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{B5977FE2-8254-47AF-8418-71F534FE8689},2022/09/07 18:20:11+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,10.5306581224244
57630,Park Trail,North Mississippi,Brooklyn Center,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{8CC91D11-8181-4156-9FC7-D9C902864507},2022/09/07 18:22:58+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,18.5763915026746
57631,Park Trail,Twin Lakes Boat Access,Robbinsdale,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{1F5AC6CC-88A2-42DE-8AD4-9276DC6829F5},2022/09/07 18:32:37+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,21.0856724823134
57633,Park Trail,Twin Lakes Boat Access,Robbinsdale,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{D39E3E3F-B286-4B63-AB09-7EACA8ACE704},2022/09/07 18:35:32+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,25.720040815501
57634,Park Trail,Twin Lakes Boat Access,Robbinsdale,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{286541B4-BC51-4ACB-98C3-691A7CFCFEA8},2022/09/07 18:35:32+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.5233525862513
57635,Park Trail,Not In Park,Eden Prairie,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{FF478DB4-9038-4727-9C5C-133DEB252E59},2022/09/07 19:38:56+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,30.9406481788449
57636,Park Trail,Not In Park,Eden Prairie,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{91F897C0-06D8-4EB9-8482-E534D3226010},2022/09/07 19:38:56+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,12.5541772810423
57639,Park Trail,Baker,Orono,Hennepin,Mowed,,High Mapping,GPS Collection,{1E8F5835-F88D-4680-BFA5-78585D542AA9},2022/09/07 19:54:41+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,509.008922061823
57640,Park Trail,Baker,Medina,Hennepin,Mowed,,High Mapping,GPS Collection,{FAC4DC36-8E77-4ED2-843E-1A3A7F5FA242},2022/09/07 19:56:51+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,159.802037077782
57641,Park Trail,Baker,Orono,Hennepin,Mowed,,High Mapping,GPS Collection,{E656656F-1072-4866-B340-4666BD4A341D},2022/09/07 19:56:51+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,36.198969596155
57642,Regional Trail,Not In Park,Medina,Hennepin,Crosswalk,0,High Mapping,GPS Collection,{1F7E5F40-03F2-42EE-9D65-4CEBED23C0DA},2022/09/07 19:59:23+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,5.41291585087128
57643,Regional Trail,Not In Park,Corcoran,Hennepin,Crosswalk,0,High Mapping,GPS Collection,{EAABE94B-787E-454A-8178-52BFBD765DA2},2022/09/07 20:01:35+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,8.8477693533712
57644,Regional Trail,Baker,Corcoran,Hennepin,Crosswalk,10,High Mapping,GPS Collection,{46E4DE22-6E53-420A-AF9D-6B47C551E6AB},2022/09/07 20:03:19+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,11.0633266873545
57645,Regional Trail,Crow-Hassan,Hanover,Hennepin,Bituminous,10,High Mapping,GPS Collection,{9D17D9DA-F734-47E2-8C9A-2C820D730D54},2022/09/07 20:04:52+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Lake Independence Regional Trail,Lake Independence Regional Trail,47.7358145622279
57646,Park Trail,Crow-Hassan,Rogers,Hennepin,Dirt/Minimum Maintenance,25,High Mapping,GPS Collection,{A5A45BB0-791D-4E2E-8CBA-25BD8DA7A0AF},2022/09/07 20:05:21+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Horse",,,,16.8199776953651
57647,Park Trail,Crow-Hassan,Hanover,Hennepin,Mowed,12,High Mapping,GPS Collection,{17387BA8-6815-47D7-B04F-905C03E8D5C9},2022/09/07 20:07:30+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,258.724275386465
57648,Park Trail,Elm Creek,Dayton,Hennepin,Mowed,,High Mapping,GPS Collection,{EA468D6B-AE0D-418C-8A0C-9F857ABC08E2},2022/09/07 20:10:45+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,82.224759224107
57649,Park Trail,Elm Creek,Champlin,Hennepin,Mowed,,Intermediate Mapping,GPS Collection,{6EF6F767-45B1-4490-88F2-00BF5544438F},2022/09/07 20:11:24+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,6.54407276912548
57650,Park Trail,Elm Creek,Champlin,Hennepin,Mowed,16,Low Mapping,GPS Collection,{69E38EA1-D4B3-449C-A580-4CBD2616D0A7},2022/09/07 20:13:06+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,0.68364979356751
57651,Park Trail,Elm Creek,Dayton,Hennepin,Crosswalk,0,Low Mapping,,{58EA91F4-1344-45CB-B726-32116F5E48D0},2022/09/07 20:14:30+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,3.79639770433167
57652,Park Trail,Elm Creek,Dayton,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{836B074D-C07C-413C-8DC2-4341B288520C},2022/09/07 20:15:35+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,1.1269823657338
57653,Park Trail,Elm Creek,Dayton,Hennepin,Mowed,,High Mapping,GPS Collection,{3408CE7A-4DDE-413A-9245-A22CD4691D8A},2022/09/07 20:21:36+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,41.6274099062338
57654,Park Trail,Elm Creek,Maple Grove,Hennepin,Mowed,,Intermediate Mapping,GPS Collection,{A8D107B1-D7BA-4F75-A2CE-55CE4F24403D},2022/09/07 20:24:47+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,Meadowlark Trail,,201.689660267283
57655,Park Trail,Elm Creek,Dayton,Hennepin,Mowed,,Intermediate Mapping,GPS Collection,{630A57E1-4C22-41C5-9EB3-BCCAF8DD6F75},2022/09/07 20:26:29+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,Meadowlark Trail,,7.93888780723687
57656,Regional Trail,Not In Park,Hopkins,Hennepin,Underpass,10,Low Mapping,GPS Collection,{A0734EF1-7B76-433B-A0DF-E2A3CABB18D3},2022/09/07 20:32:04+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,North Cedar Lake Regional Trail,North Cedar Lake Regional Trail,12.7200366946788
57657,Regional Trail,Not In Park,Bloomington,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{4A272BE6-D2A0-4120-8F7C-ED973431FDF1},2022/09/07 20:40:29+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,2848.02250967276
57658,Regional Trail,Not In Park,Edina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{C76136B5-7221-4552-9437-C167CA6DDBA2},2022/09/07 20:40:29+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nine Mile Creek Regional Trail,Nine Mile Creek Regional Trail,615.214157746681
57659,Park Trail,Lake Rebecca,Greenfield,Hennepin,Mowed,,High Mapping,GPS Collection,{87A44CB3-8B4E-46B0-8FF8-E6E52368B537},2022/09/07 21:02:51+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,453.329237012761
57660,Park Trail,Murphy-Hanrehan,Credit River Twp.,Scott,Mowed,12,High Mapping,GPS Collection,{A57E5105-7CEE-4D68-9E2E-0AFA56D891CF},2022/09/08 20:18:12+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)","Snowmobile, Hike, Snowshoe, Dog (On-Leash)",,,,194.196758177689
57661,Park Trail,Murphy-Hanrehan,Credit River Twp.,Scott,Mowed,15,High Mapping,GPS Collection,{A005CCC9-D5D0-4EC4-AEB4-0E47D0630C44},2022/09/08 20:18:33+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)","Snowmobile, Hike, Snowshoe, Dog (On-Leash)",,,,44.2832175516939
57662,Park Trail,Murphy-Hanrehan,,Scott,Mowed,15,,GPS Collection,{DDD8562B-561A-4E46-B82F-7AB7098E70F6},2022/09/08 20:19:07+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,15.1606417096723
57663,Regional Trail,Not In Park,Shakopee,Scott,Bituminous,,Low Mapping,Aerial Based HUD,{BCCD81A1-7139-4744-A23B-9579A8A3FA11},2022/09/08 20:36:36+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Big Woods Regional Trail,Big Woods Regional Trail,8.78833367840638
57664,Park Trail,Carver,Victoria,Carver,Mowed,12,Low Mapping,GPS Collection,{0205B910-DBB7-44B1-924D-F975C104DAF5},2022/09/08 21:00:33+00,2024/08/16 17:34:42+00,YES,NO,,Snowmobile,,,,92.2222992394127
57665,Regional Trail,Not In Park,Minnetrista,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{7683B967-9DFE-4B7B-B958-67983D8A8359},2022/09/08 21:15:52+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Dakota Rail Regional Trail,Dakota Rail Regional Trail,17.379351636536
57666,Park Trail,Baker,Medina,Hennepin,Dirt/Minimum Maintenance,,High Mapping,GPS Collection,{D72ACF98-3D12-4E58-9C86-18EEB8E64C21},2022/09/08 21:30:24+00,2024/08/16 17:34:27+00,,YES,"Unpaved Hike, Horse, Dog (On-Leash)",,,,,219.777780601802
57667,Regional Trail,Not In Park,Minneapolis,Hennepin,Bituminous,10,Low Survey,Total Station Survey,{33C4ADE4-8B3E-424D-9E55-47C9C7174B85},2022/09/08 21:43:21+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,Nokomis - Minnesota River Regional Trail,430.96147852439
57668,Regional Trail,Not In Park,Minneapolis,Hennepin,Bituminous,10,Low Survey,Total Station Survey,{B61065E0-909E-4EBF-926E-EB499DE37C41},2022/09/08 21:44:42+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Nokomis - Minnesota River Regional Trail,Nokomis - Minnesota River Regional Trail,15.8113206318628
57671,Park Trail,Elm Creek,Maple Grove,Hennepin,Mowed,,Intermediate Mapping,GPS Collection,{28ED137B-ED00-468E-B26D-1D2BC5D713CB},2022/09/08 21:56:08+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,Heron Trail,Heron Trail,17.9927154514663
